section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-072_1_E1_RE_SEC-03_local,1,0.2,0.5,67.2,69.3,71.6
BU-072_1_E1_RE_SEC-03_local,2,0.4,0.5,57.6,52.0,57.0
BU-072_1_E1_RE_SEC-03_local,3,0.6,0.5,56.3,56.6,55.2
BU-072_1_E1_RE_SEC-03_local,4,0.8,0.5,57.0,53.4,56.7
BU-072_1_E1_RE_SEC-03_local,5,1.0,0.5,56.0,47.4,49.5
BU-072_1_E1_RE_SEC-03_local,6,1.2,0.5,53.6,41.0,37.9
BU-072_1_E1_RE_SEC-03_local,7,1.4,0.5,50.5,37.3,38.1
BU-072_1_E1_RE_SEC-03_local,8,1.6,0.5,49.4,36.5,36.0
BU-072_1_E1_RE_SEC-03_local,9,1.8,0.5,47.5,36.5,35.2
BU-072_1_E1_RE_SEC-03_local,10,2.0,0.5,46.6,32.4,33.4
BU-072_1_E1_RE_SEC-03_local,11,2.2,0.5,44.7,30.8,29.4
BU-072_1_E1_RE_SEC-03_local,12,2.4,0.5,43.5,32.3,32.4
BU-072_1_E1_RE_SEC-03_local,13,2.6,0.5,42.8,35.4,36.2
BU-072_1_E1_RE_SEC-03_local,14,2.8,0.5,42.3,37.7,38.1
BU-072_1_E1_RE_SEC-03_local,15,3.0,0.5,42.2,34.9,35.7
BU-072_1_E1_RE_SEC-03_local,16,3.2,0.5,41.5,26.5,25.1
BU-072_1_E1_RE_SEC-03_local,17,3.4,0.5,40.1,25.2,24.2
BU-072_1_E1_RE_SEC-03_local,18,3.6,0.5,39.5,29.2,30.2
BU-072_1_E1_RE_SEC-03_local,19,3.8,0.5,39.0,32.6,34.5
BU-072_1_E1_RE_SEC-03_local,20,4.0,0.5,38.9,30.1,30.3
BU-072_1_E1_RE_SEC-03_local,21,4.2,0.5,38.2,30.8,28.4
BU-072_1_E1_RE_SEC-03_local,22,4.4,0.5,38.0,27.8,29.4
BU-072_1_E1_RE_SEC-03_local,23,4.6,0.5,37.4,30.7,29.3
BU-072_1_E1_RE_SEC-03_local,24,4.8,0.5,37.3,32.2,32.6
BU-072_1_E1_RE_SEC-03_local,25,5.0,0.5,37.0,31.5,34.2
BU-072_1_E1_RE_SEC-03_local,26,5.2,0.5,37.1,35.8,33.4
BU-072_1_E1_RE_SEC-03_local,27,5.4,0.5,36.8,34.3,36.0
BU-072_1_E1_RE_SEC-03_local,28,5.6,0.5,36.9,40.4,38.9
BU-072_1_E1_RE_SEC-03_local,29,5.8,0.5,37.0,44.5,46.1
BU-072_1_E1_RE_SEC-03_local,30,6.0,0.5,37.5,47.8,50.2
BU-072_1_E1_RE_SEC-03_local,31,6.2,0.5,37.8,44.8,44.4
BU-072_1_E1_RE_SEC-03_local,32,6.4,0.5,38.0,37.0,38.4
BU-072_1_E1_RE_SEC-03_local,33,6.6,0.5,37.8,31.4,29.8
BU-072_1_E1_RE_SEC-03_local,34,6.8,0.5,37.5,28.4,27.4
BU-072_1_E1_RE_SEC-03_local,35,7.0,0.5,37.2,29.9,29.4
BU-072_1_E1_RE_SEC-03_local,36,7.2,0.5,37.1,34.6,34.5
BU-072_1_E1_RE_SEC-03_local,37,7.4,0.5,37.1,37.6,36.5
BU-072_1_E1_RE_SEC-03_local,38,7.6,0.5,37.1,38.2,40.4
BU-072_1_E1_RE_SEC-03_local,39,7.8,0.5,37.2,41.1,39.7
BU-072_1_E1_RE_SEC-03_local,40,8.0,0.5,37.2,41.5,42.4
BU-072_1_E1_RE_SEC-03_local,41,8.2,0.5,37.4,45.6,44.7
BU-072_1_E1_RE_SEC-03_local,42,8.4,0.5,37.7,51.4,50.9
BU-072_1_E1_RE_SEC-03_local,43,8.6,0.5,38.1,53.3,55.5
BU-072_1_E1_RE_SEC-03_local,44,8.8,0.5,38.4,52.0,51.4
BU-072_1_E1_RE_SEC-03_local,45,9.0,0.5,38.7,51.3,50.3
BU-072_1_E1_RE_SEC-03_local,46,9.2,0.5,39.0,55.5,57.4
BU-072_1_E1_RE_SEC-03_local,47,9.4,0.5,39.4,63.2,63.7
BU-072_1_E1_RE_SEC-03_local,48,9.6,0.5,40.0,66.6,66.9
BU-072_1_E1_RE_SEC-03_local,49,9.8,0.5,40.6,58.8,65.5
BU-072_1_E1_RE_SEC-03_local,50,10.0,0.5,40.9,44.8,40.2
BU-072_1_E1_RE_SEC-03_local,51,10.2,0.5,40.7,31.7,30.5
BU-072_1_E1_RE_SEC-03_local,52,10.4,0.5,40.5,29.1,31.8
BU-072_1_E1_RE_SEC-03_local,53,10.6,0.5,40.3,28.8,25.3
BU-072_1_E1_RE_SEC-03_local,54,10.8,0.5,40.0,23.6,26.3
BU-072_1_E1_RE_SEC-03_local,55,11.0,0.5,39.8,26.9,25.7
BU-072_1_E1_RE_SEC-03_local,56,11.2,0.5,39.5,30.6,30.8
BU-072_1_E1_RE_SEC-03_local,57,11.4,0.5,39.4,35.9,36.6
BU-072_1_E1_RE_SEC-03_local,58,11.6,0.5,39.4,29.0,26.9
BU-072_1_E1_RE_SEC-03_local,59,11.8,0.5,39.1,25.3,26.1
BU-072_1_E1_RE_SEC-03_local,60,12.0,0.5,39.0,36.3,35.0
BU-072_1_E1_RE_SEC-03_local,61,12.2,0.5,39.0,38.1,41.5
BU-072_1_E1_RE_SEC-03_local,62,12.4,0.5,39.0,39.7,37.9
BU-072_1_E1_RE_SEC-03_local,63,12.6,0.5,38.9,39.5,42.7
BU-072_1_E1_RE_SEC-03_local,64,12.8,0.5,39.0,39.3,38.5
BU-072_1_E1_RE_SEC-03_local,65,13.0,0.5,38.9,34.7,35.4
BU-072_1_E1_RE_SEC-03_local,66,13.2,0.5,38.9,31.9,32.3
BU-072_1_E1_RE_SEC-03_local,67,13.4,0.5,38.7,32.4,31.1
BU-072_1_E1_RE_SEC-03_local,68,13.6,0.5,38.7,40.5,41.4
BU-072_1_E1_RE_SEC-03_local,69,13.8,0.5,38.8,44.2,46.2
BU-072_1_E1_RE_SEC-03_local,70,14.0,0.5,38.9,44.0,42.8
BU-072_1_E1_RE_SEC-03_local,71,14.2,0.5,38.9,47.9,46.1
BU-072_1_E1_RE_SEC-03_local,72,14.4,0.5,39.1,51.7,54.0
BU-072_1_E1_RE_SEC-03_local,73,14.6,0.5,39.3,48.4,49.7
BU-072_1_E1_RE_SEC-03_local,74,14.8,0.5,39.4,36.9,37.3
