section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-072_1_E1_RE_SEC-01_local,1,1.0,0.2,47.3,30.8,30.1
BU-072_1_E1_RE_SEC-01_local,2,2.0,0.2,37.3,26.1,28.1
BU-072_1_E1_RE_SEC-01_local,3,3.0,0.2,34.3,33.2,34.6
BU-072_1_E1_RE_SEC-01_local,4,4.0,0.2,34.1,41.8,41.0
BU-072_1_E1_RE_SEC-01_local,5,5.0,0.2,34.2,20.8,21.1
BU-072_1_E1_RE_SEC-01_local,6,6.0,0.2,31.8,25.4,19.2
BU-072_1_E1_RE_SEC-01_local,7,7.0,0.2,30.1,2.1,0.5
BU-072_1_E1_RE_SEC-01_local,8,8.0,0.2,24.7,12.6,14.3
BU-072_1_E1_RE_SEC-01_local,9,9.0,0.2,23.7,34.8,34.0
BU-072_1_E1_RE_SEC-01_local,10,10.0,0.2,22.8,1.0,4.9
BU-072_1_E1_RE_SEC-01_local,11,11.0,0.2,22.2,25.8,26.2
BU-072_1_E1_RE_SEC-01_local,12,12.0,0.2,22.8,29.7,29.6
BU-072_1_E1_RE_SEC-01_local,13,13.0,0.2,24.1,39.7,37.4
BU-072_1_E1_RE_SEC-01_local,14,14.0,0.2,25.6,45.4,44.0
BU-072_1_E1_RE_SEC-01_local,15,15.0,0.2,27.4,52.0,47.9
