section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-072_1_E1_RE_SEC-08_local,1,0.2,0.5,123.5,115.3,107.5
BU-072_1_E1_RE_SEC-08_local,2,0.4,0.5,109.5,94.7,94.5
BU-072_1_E1_RE_SEC-08_local,3,0.6,0.5,104.3,82.7,82.6
BU-072_1_E1_RE_SEC-08_local,4,0.8,0.5,95.8,69.5,68.9
BU-072_1_E1_RE_SEC-08_local,5,1.0,0.5,89.3,69.2,67.7
BU-072_1_E1_RE_SEC-08_local,6,1.2,0.5,86.4,67.1,71.1
BU-072_1_E1_RE_SEC-08_local,7,1.4,0.5,83.4,71.5,68.6
BU-072_1_E1_RE_SEC-08_local,8,1.6,0.5,82.4,78.9,80.4
BU-072_1_E1_RE_SEC-08_local,9,1.8,0.5,82.8,83.3,85.5
BU-072_1_E1_RE_SEC-08_local,10,2.0,0.5,82.7,82.1,82.0
BU-072_1_E1_RE_SEC-08_local,11,2.2,0.5,82.9,64.5,68.9
BU-072_1_E1_RE_SEC-08_local,12,2.4,0.5,80.4,54.9,46.8
BU-072_1_E1_RE_SEC-08_local,13,2.6,0.5,77.8,54.5,60.3
BU-072_1_E1_RE_SEC-08_local,14,2.8,0.5,77.1,59.1,58.6
BU-072_1_E1_RE_SEC-08_local,15,3.0,0.5,75.2,54.7,54.9
BU-072_1_E1_RE_SEC-08_local,16,3.2,0.5,74.1,58.0,57.7
BU-072_1_E1_RE_SEC-08_local,17,3.4,0.5,73.3,57.6,60.5
BU-072_1_E1_RE_SEC-08_local,18,3.6,0.5,72.5,59.2,59.4
BU-072_1_E1_RE_SEC-08_local,19,3.8,0.5,71.8,52.1,52.9
BU-072_1_E1_RE_SEC-08_local,20,4.0,0.5,70.2,51.2,48.0
BU-072_1_E1_RE_SEC-08_local,21,4.2,0.5,69.4,53.3,54.7
BU-072_1_E1_RE_SEC-08_local,22,4.4,0.5,68.7,51.7,52.4
BU-072_1_E1_RE_SEC-08_local,23,4.6,0.5,67.8,50.2,47.8
BU-072_1_E1_RE_SEC-08_local,24,4.8,0.5,67.1,46.0,48.5
BU-072_1_E1_RE_SEC-08_local,25,5.0,0.5,66.3,54.6,53.2
BU-072_1_E1_RE_SEC-08_local,26,5.2,0.5,66.1,63.9,66.7
BU-072_1_E1_RE_SEC-08_local,27,5.4,0.5,66.3,68.0,69.0
BU-072_1_E1_RE_SEC-08_local,28,5.6,0.5,66.2,74.0,69.3
BU-072_1_E1_RE_SEC-08_local,29,5.8,0.5,66.6,77.3,80.5
BU-072_1_E1_RE_SEC-08_local,30,6.0,0.5,67.2,72.1,73.1
BU-072_1_E1_RE_SEC-08_local,31,6.2,0.5,67.0,62.2,60.6
BU-072_1_E1_RE_SEC-08_local,32,6.4,0.5,66.7,51.2,56.4
BU-072_1_E1_RE_SEC-08_local,33,6.6,0.5,66.2,49.0,43.5
BU-072_1_E1_RE_SEC-08_local,34,6.8,0.5,65.5,40.9,42.7
BU-072_1_E1_RE_SEC-08_local,35,7.0,0.5,64.8,47.9,46.7
BU-072_1_E1_RE_SEC-08_local,36,7.2,0.5,64.4,45.9,44.9
BU-072_1_E1_RE_SEC-08_local,37,7.4,0.5,63.7,41.5,40.7
BU-072_1_E1_RE_SEC-08_local,38,7.6,0.5,63.1,39.2,39.7
BU-072_1_E1_RE_SEC-08_local,39,7.8,0.5,62.5,39.1,40.3
BU-072_1_E1_RE_SEC-08_local,40,8.0,0.5,61.9,38.4,40.6
BU-072_1_E1_RE_SEC-08_local,41,8.2,0.5,61.5,46.2,46.6
BU-072_1_E1_RE_SEC-08_local,42,8.4,0.5,61.2,49.0,51.0
BU-072_1_E1_RE_SEC-08_local,43,8.6,0.5,60.9,49.1,48.5
BU-072_1_E1_RE_SEC-08_local,44,8.8,0.5,60.6,45.1,43.8
BU-072_1_E1_RE_SEC-08_local,45,9.0,0.5,60.2,36.2,36.8
BU-072_1_E1_RE_SEC-08_local,46,9.2,0.5,59.6,40.7,39.0
BU-072_1_E1_RE_SEC-08_local,47,9.4,0.5,59.2,36.5,40.7
BU-072_1_E1_RE_SEC-08_local,48,9.6,0.5,58.6,36.7,29.9
BU-072_1_E1_RE_SEC-08_local,49,9.8,0.5,58.2,35.8,39.8
BU-072_1_E1_RE_SEC-08_local,50,10.0,0.5,57.9,44.9,43.2
BU-072_1_E1_RE_SEC-08_local,51,10.2,0.5,57.6,45.0,49.5
BU-072_1_E1_RE_SEC-08_local,52,10.4,0.5,57.4,46.8,41.9
BU-072_1_E1_RE_SEC-08_local,53,10.6,0.5,57.1,38.1,42.2
BU-072_1_E1_RE_SEC-08_local,54,10.8,0.5,56.8,47.0,42.7
BU-072_1_E1_RE_SEC-08_local,55,11.0,0.5,56.6,47.6,50.3
BU-072_1_E1_RE_SEC-08_local,56,11.2,0.5,56.5,42.8,42.0
BU-072_1_E1_RE_SEC-08_local,57,11.4,0.5,56.1,16.0,20.7
BU-072_1_E1_RE_SEC-08_local,58,11.6,0.5,55.2,1.3,4.1
BU-072_1_E1_RE_SEC-08_local,59,11.8,0.5,54.2,4.0,4.9
BU-072_1_E1_RE_SEC-08_local,60,12.0,0.5,53.3,2.1,7.4
BU-072_1_E1_RE_SEC-08_local,61,12.2,0.5,52.5,4.2,4.1
BU-072_1_E1_RE_SEC-08_local,62,12.4,0.5,51.7,1.6,1.4
BU-072_1_E1_RE_SEC-08_local,63,12.6,0.5,50.9,3.5,3.6
BU-072_1_E1_RE_SEC-08_local,64,12.8,0.5,50.2,5.2,6.0
BU-072_1_E1_RE_SEC-08_local,65,13.0,0.5,49.5,9.9,10.2
BU-072_1_E1_RE_SEC-08_local,66,13.2,0.5,49.0,13.5,14.8
BU-072_1_E1_RE_SEC-08_local,67,13.4,0.5,48.5,9.1,11.2
BU-072_1_E1_RE_SEC-08_local,68,13.6,0.5,47.8,4.0,4.4
BU-072_1_E1_RE_SEC-08_local,69,13.8,0.5,46.9,12.3,13.1
BU-072_1_E1_RE_SEC-08_local,70,14.0,0.5,46.1,8.4,7.4
BU-072_1_E1_RE_SEC-08_local,71,14.2,0.5,45.4,9.9,5.4
BU-072_1_E1_RE_SEC-08_local,72,14.4,0.5,44.6,20.5,19.7
BU-072_1_E1_RE_SEC-08_local,73,14.6,0.5,43.7,11.1,9.8
BU-072_1_E1_RE_SEC-08_local,74,14.8,0.5,43.2,3.6,169.5
