section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-072_1_E1_RE_SEC-01_local,1,0.5,0.5,58.2,43.1,41.4
BU-072_1_E1_RE_SEC-01_local,2,1.0,0.5,47.3,34.3,33.2
BU-072_1_E1_RE_SEC-01_local,3,1.5,0.5,40.5,23.2,156.0
BU-072_1_E1_RE_SEC-01_local,4,2.0,0.5,37.3,26.2,26.3
BU-072_1_E1_RE_SEC-01_local,5,2.5,0.5,34.9,29.0,27.2
BU-072_1_E1_RE_SEC-01_local,6,3.0,0.5,34.3,31.4,31.1
BU-072_1_E1_RE_SEC-01_local,7,3.5,0.5,33.6,31.5,32.5
BU-072_1_E1_RE_SEC-01_local,8,4.0,0.5,34.1,40.5,41.0
BU-072_1_E1_RE_SEC-01_local,9,4.5,0.5,34.3,33.3,29.7
BU-072_1_E1_RE_SEC-01_local,10,5.0,0.5,34.2,27.4,24.6
BU-072_1_E1_RE_SEC-01_local,11,5.5,0.5,32.9,16.2,16.1
BU-072_1_E1_RE_SEC-01_local,12,6.0,0.5,31.8,22.0,23.1
BU-072_1_E1_RE_SEC-01_local,13,6.5,0.5,31.2,25.8,25.1
BU-072_1_E1_RE_SEC-01_local,14,7.0,0.5,30.1,0.7,2.5
BU-072_1_E1_RE_SEC-01_local,15,7.5,0.5,27.0,45.8,50.8
BU-072_1_E1_RE_SEC-01_local,16,8.0,0.5,24.7,3.6,173.9
BU-072_1_E1_RE_SEC-01_local,17,8.5,0.5,23.8,16.2,19.2
BU-072_1_E1_RE_SEC-01_local,18,9.0,0.5,23.7,23.3,26.5
BU-072_1_E1_RE_SEC-01_local,19,9.5,0.5,23.7,21.2,21.5
BU-072_1_E1_RE_SEC-01_local,20,10.0,0.5,22.8,6.9,3.1
BU-072_1_E1_RE_SEC-01_local,21,10.5,0.5,22.6,15.9,15.0
BU-072_1_E1_RE_SEC-01_local,22,11.0,0.5,22.2,25.2,26.1
BU-072_1_E1_RE_SEC-01_local,23,11.5,0.5,22.4,22.9,24.9
BU-072_1_E1_RE_SEC-01_local,24,12.0,0.5,22.8,32.7,31.2
BU-072_1_E1_RE_SEC-01_local,25,12.5,0.5,23.4,43.5,40.5
BU-072_1_E1_RE_SEC-01_local,26,13.0,0.5,24.1,42.5,43.0
BU-072_1_E1_RE_SEC-01_local,27,13.5,0.5,24.8,47.5,44.6
BU-072_1_E1_RE_SEC-01_local,28,14.0,0.5,25.6,45.4,45.9
BU-072_1_E1_RE_SEC-01_local,29,14.5,0.5,26.5,56.5,55.4
BU-072_1_E1_RE_SEC-01_local,30,15.0,0.5,27.4,49.8,49.2
