section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-072_1_E1_RE_SEC-05_local,1,0.2,0.5,117.9,103.1,101.3
BU-072_1_E1_RE_SEC-05_local,2,0.4,0.5,98.1,74.4,71.0
BU-072_1_E1_RE_SEC-05_local,3,0.6,0.5,85.6,65.9,65.1
BU-072_1_E1_RE_SEC-05_local,4,0.8,0.5,81.4,64.1,64.2
BU-072_1_E1_RE_SEC-05_local,5,1.0,0.5,76.8,62.3,63.2
BU-072_1_E1_RE_SEC-05_local,6,1.2,0.5,75.0,63.9,62.7
BU-072_1_E1_RE_SEC-05_local,7,1.4,0.5,73.0,62.9,64.9
BU-072_1_E1_RE_SEC-05_local,8,1.6,0.5,72.0,62.8,62.1
BU-072_1_E1_RE_SEC-05_local,9,1.8,0.5,70.8,58.1,61.1
BU-072_1_E1_RE_SEC-05_local,10,2.0,0.5,70.0,56.9,53.6
BU-072_1_E1_RE_SEC-05_local,11,2.2,0.5,67.9,56.1,55.2
BU-072_1_E1_RE_SEC-05_local,12,2.4,0.5,67.2,59.4,57.5
BU-072_1_E1_RE_SEC-05_local,13,2.6,0.5,66.5,61.4,62.1
BU-072_1_E1_RE_SEC-05_local,14,2.8,0.5,66.5,57.4,56.9
BU-072_1_E1_RE_SEC-05_local,15,3.0,0.5,65.2,53.2,51.3
BU-072_1_E1_RE_SEC-05_local,16,3.2,0.5,64.6,57.7,53.9
BU-072_1_E1_RE_SEC-05_local,17,3.4,0.5,63.9,55.5,58.2
BU-072_1_E1_RE_SEC-05_local,18,3.6,0.5,63.6,59.4,56.6
BU-072_1_E1_RE_SEC-05_local,19,3.8,0.5,63.4,53.1,53.8
BU-072_1_E1_RE_SEC-05_local,20,4.0,0.5,62.5,59.2,60.9
BU-072_1_E1_RE_SEC-05_local,21,4.2,0.5,63.1,67.3,68.1
BU-072_1_E1_RE_SEC-05_local,22,4.4,0.5,63.1,58.6,61.2
BU-072_1_E1_RE_SEC-05_local,23,4.6,0.5,62.9,60.2,54.2
BU-072_1_E1_RE_SEC-05_local,24,4.8,0.5,62.5,57.1,55.8
BU-072_1_E1_RE_SEC-05_local,25,5.0,0.5,62.1,62.6,59.9
BU-072_1_E1_RE_SEC-05_local,26,5.2,0.5,62.2,62.7,65.3
BU-072_1_E1_RE_SEC-05_local,27,5.4,0.5,62.3,59.3,57.1
BU-072_1_E1_RE_SEC-05_local,28,5.6,0.5,61.9,54.2,53.4
BU-072_1_E1_RE_SEC-05_local,29,5.8,0.5,61.7,57.9,59.8
BU-072_1_E1_RE_SEC-05_local,30,6.0,0.5,61.9,64.5,62.8
BU-072_1_E1_RE_SEC-05_local,31,6.2,0.5,61.8,62.8,65.7
BU-072_1_E1_RE_SEC-05_local,32,6.4,0.5,61.9,58.3,58.8
BU-072_1_E1_RE_SEC-05_local,33,6.6,0.5,61.6,53.2,51.6
BU-072_1_E1_RE_SEC-05_local,34,6.8,0.5,61.3,55.1,56.8
BU-072_1_E1_RE_SEC-05_local,35,7.0,0.5,61.2,61.9,60.6
BU-072_1_E1_RE_SEC-05_local,36,7.2,0.5,61.3,64.5,67.1
BU-072_1_E1_RE_SEC-05_local,37,7.4,0.5,61.5,65.3,64.5
BU-072_1_E1_RE_SEC-05_local,38,7.6,0.5,61.5,69.4,68.8
BU-072_1_E1_RE_SEC-05_local,39,7.8,0.5,61.9,72.2,75.0
BU-072_1_E1_RE_SEC-05_local,40,8.0,0.5,62.1,57.7,53.4
BU-072_1_E1_RE_SEC-05_local,41,8.2,0.5,61.6,37.4,34.7
BU-072_1_E1_RE_SEC-05_local,42,8.4,0.5,60.9,25.4,24.7
BU-072_1_E1_RE_SEC-05_local,43,8.6,0.5,59.9,24.8,21.7
BU-072_1_E1_RE_SEC-05_local,44,8.8,0.5,59.1,29.9,32.6
BU-072_1_E1_RE_SEC-05_local,45,9.0,0.5,58.6,41.8,42.6
BU-072_1_E1_RE_SEC-05_local,46,9.2,0.5,58.4,44.7,43.5
BU-072_1_E1_RE_SEC-05_local,47,9.4,0.5,58.0,52.1,51.2
BU-072_1_E1_RE_SEC-05_local,48,9.6,0.5,58.1,61.6,62.9
BU-072_1_E1_RE_SEC-05_local,49,9.8,0.5,58.2,56.8,58.8
BU-072_1_E1_RE_SEC-05_local,50,10.0,0.5,58.0,38.5,39.0
BU-072_1_E1_RE_SEC-05_local,51,10.2,0.5,57.4,20.8,16.1
BU-072_1_E1_RE_SEC-05_local,52,10.4,0.5,56.5,10.7,11.2
BU-072_1_E1_RE_SEC-05_local,53,10.6,0.5,55.7,20.1,16.3
BU-072_1_E1_RE_SEC-05_local,54,10.8,0.5,55.1,20.9,27.5
BU-072_1_E1_RE_SEC-05_local,55,11.0,0.5,54.6,24.3,22.4
BU-072_1_E1_RE_SEC-05_local,56,11.2,0.5,54.0,18.6,18.9
BU-072_1_E1_RE_SEC-05_local,57,11.4,0.5,53.3,21.3,21.2
BU-072_1_E1_RE_SEC-05_local,58,11.6,0.5,52.8,20.9,20.0
BU-072_1_E1_RE_SEC-05_local,59,11.8,0.5,52.2,18.3,19.1
BU-072_1_E1_RE_SEC-05_local,60,12.0,0.5,51.6,19.2,18.2
BU-072_1_E1_RE_SEC-05_local,61,12.2,0.5,51.1,16.7,17.2
BU-072_1_E1_RE_SEC-05_local,62,12.4,0.5,50.5,19.1,18.9
BU-072_1_E1_RE_SEC-05_local,63,12.6,0.5,50.0,21.9,20.7
BU-072_1_E1_RE_SEC-05_local,64,12.8,0.5,49.5,28.9,27.9
BU-072_1_E1_RE_SEC-05_local,65,13.0,0.5,49.4,33.1,34.7
BU-072_1_E1_RE_SEC-05_local,66,13.2,0.5,49.1,29.3,29.6
BU-072_1_E1_RE_SEC-05_local,67,13.4,0.5,48.8,32.4,28.6
BU-072_1_E1_RE_SEC-05_local,68,13.6,0.5,48.6,37.4,41.3
BU-072_1_E1_RE_SEC-05_local,69,13.8,0.5,48.5,38.3,37.0
BU-072_1_E1_RE_SEC-05_local,70,14.0,0.5,48.2,33.3,32.5
BU-072_1_E1_RE_SEC-05_local,71,14.2,0.5,48.0,31.3,32.3
BU-072_1_E1_RE_SEC-05_local,72,14.4,0.5,47.8,31.7,31.3
BU-072_1_E1_RE_SEC-05_local,73,14.6,0.5,47.6,32.2,32.3
BU-072_1_E1_RE_SEC-05_local,74,14.8,0.5,47.4,31.9,31.2
BU-072_1_E1_RE_SEC-05_local,75,15.0,0.5,47.1,38.5,37.3
BU-072_1_E1_RE_SEC-05_local,76,15.2,0.5,47.1,50.1,49.8
