section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-072_1_E1_RE_SEC-10_local,1,1.0,1.0,89.5,71.2,67.9
BU-072_1_E1_RE_SEC-10_local,2,2.0,1.0,83.5,83.7,82.7
BU-072_1_E1_RE_SEC-10_local,3,3.0,1.0,87.2,103.0,102.3
BU-072_1_E1_RE_SEC-10_local,4,4.0,1.0,89.6,80.4,77.4
BU-072_1_E1_RE_SEC-10_local,5,5.0,1.0,86.4,75.9,74.7
BU-072_1_E1_RE_SEC-10_local,6,6.0,1.0,84.6,73.8,73.2
BU-072_1_E1_RE_SEC-10_local,7,7.0,1.0,80.6,18.8,15.6
BU-072_1_E1_RE_SEC-10_local,8,8.0,1.0,72.2,4.1,2.2
BU-072_1_E1_RE_SEC-10_local,9,9.0,1.0,66.0,22.2,22.8
BU-072_1_E1_RE_SEC-10_local,10,10.0,1.0,61.6,27.0,27.7
BU-072_1_E1_RE_SEC-10_local,11,11.0,1.0,57.1,9.6,9.9
BU-072_1_E1_RE_SEC-10_local,12,12.0,1.0,53.1,13.7,13.5
BU-072_1_E1_RE_SEC-10_local,13,13.0,1.0,49.4,8.6,9.8
BU-072_1_E1_RE_SEC-10_local,14,14.0,1.0,46.3,24.7,150.4
