section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-072_1_E1_RE_SEC-06_local,1,1.0,0.2,68.4,50.5,51.4
BU-072_1_E1_RE_SEC-06_local,2,2.0,0.2,51.5,30.2,30.0
BU-072_1_E1_RE_SEC-06_local,3,3.0,0.2,46.8,44.1,42.8
BU-072_1_E1_RE_SEC-06_local,4,4.0,0.2,51.8,88.3,89.0
BU-072_1_E1_RE_SEC-06_local,5,5.0,0.2,60.7,108.6,106.1
BU-072_1_E1_RE_SEC-06_local,6,6.0,0.2,66.5,87.3,86.2
BU-072_1_E1_RE_SEC-06_local,7,7.0,0.2,68.9,76.5,76.4
BU-072_1_E1_RE_SEC-06_local,8,8.0,0.2,69.4,70.8,70.9
BU-072_1_E1_RE_SEC-06_local,9,9.0,0.2,69.5,44.6,53.7
BU-072_1_E1_RE_SEC-06_local,10,10.0,0.2,65.7,29.4,35.9
BU-072_1_E1_RE_SEC-06_local,11,11.0,0.2,63.1,55.4,58.6
BU-072_1_E1_RE_SEC-06_local,12,12.0,0.2,61.4,46.1,48.2
BU-072_1_E1_RE_SEC-06_local,13,13.0,0.2,60.3,52.7,51.9
BU-072_1_E1_RE_SEC-06_local,14,14.0,0.2,59.1,17.2,24.6
BU-072_1_E1_RE_SEC-06_local,15,15.0,0.2,56.7,29.1,29.2
