section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
WEM-60_1_E1_RE_SEC-01_local,1,1.0,0.5,79.7,61.7,62.6
WEM-60_1_E1_RE_SEC-01_local,2,2.0,0.5,70.5,63.6,69.0
WEM-60_1_E1_RE_SEC-01_local,3,3.0,0.5,66.5,57.9,56.0
WEM-60_1_E1_RE_SEC-01_local,4,4.0,0.5,65.8,53.0,51.9
WEM-60_1_E1_RE_SEC-01_local,5,5.0,0.5,64.0,62.0,57.8
WEM-60_1_E1_RE_SEC-01_local,6,6.0,0.5,62.9,60.7,58.4
WEM-60_1_E1_RE_SEC-01_local,7,7.0,0.5,63.2,55.8,60.3
WEM-60_1_E1_RE_SEC-01_local,8,8.0,0.5,62.8,64.1,60.4
WEM-60_1_E1_RE_SEC-01_local,9,9.0,0.5,62.5,59.9,60.2
WEM-60_1_E1_RE_SEC-01_local,10,10.0,0.5,62.4,60.1,58.9
WEM-60_1_E1_RE_SEC-01_local,11,11.0,0.5,62.2,60.5,60.8
WEM-60_1_E1_RE_SEC-01_local,12,12.0,0.5,61.8,59.6,54.8
WEM-60_1_E1_RE_SEC-01_local,13,13.0,0.5,61.8,65.0,65.6
WEM-60_1_E1_RE_SEC-01_local,14,14.0,0.5,61.6,62.0,61.2
WEM-60_1_E1_RE_SEC-01_local,15,15.0,0.5,61.3,61.1,61.7
