section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
WEM-60_1_E1_RE_SEC-05_local,1,0.5,0.5,95.5,63.1,59.5
WEM-60_1_E1_RE_SEC-05_local,2,1.0,0.5,78.8,67.2,65.5
WEM-60_1_E1_RE_SEC-05_local,3,1.5,0.5,74.5,55.6,56.0
WEM-60_1_E1_RE_SEC-05_local,4,2.0,0.5,70.7,58.4,59.5
WEM-60_1_E1_RE_SEC-05_local,5,2.5,0.5,66.4,60.1,60.7
WEM-60_1_E1_RE_SEC-05_local,6,3.0,0.5,66.6,69.7,68.3
WEM-60_1_E1_RE_SEC-05_local,7,3.5,0.5,67.3,65.3,66.0
WEM-60_1_E1_RE_SEC-05_local,8,4.0,0.5,66.2,58.9,58.6
WEM-60_1_E1_RE_SEC-05_local,9,4.5,0.5,65.1,49.3,49.7
WEM-60_1_E1_RE_SEC-05_local,10,5.0,0.5,62.1,52.2,48.5
WEM-60_1_E1_RE_SEC-05_local,11,5.5,0.5,64.2,80.5,85.5
WEM-60_1_E1_RE_SEC-05_local,12,6.0,0.5,64.3,61.7,62.4
WEM-60_1_E1_RE_SEC-05_local,13,6.5,0.5,63.7,48.9,50.6
WEM-60_1_E1_RE_SEC-05_local,14,7.0,0.5,62.7,58.4,57.4
WEM-60_1_E1_RE_SEC-05_local,15,7.5,0.5,62.9,67.9,68.9
WEM-60_1_E1_RE_SEC-05_local,16,8.0,0.5,62.9,58.5,55.9
WEM-60_1_E1_RE_SEC-05_local,17,8.5,0.5,62.7,62.2,60.2
WEM-60_1_E1_RE_SEC-05_local,18,9.0,0.5,62.6,51.8,52.1
WEM-60_1_E1_RE_SEC-05_local,19,9.5,0.5,61.7,56.7,50.9
WEM-60_1_E1_RE_SEC-05_local,20,10.0,0.5,61.8,56.5,52.4
WEM-60_1_E1_RE_SEC-05_local,21,10.5,0.5,61.6,62.6,65.9
WEM-60_1_E1_RE_SEC-05_local,22,11.0,0.5,61.7,62.1,65.1
WEM-60_1_E1_RE_SEC-05_local,23,11.5,0.5,62.0,66.3,67.4
WEM-60_1_E1_RE_SEC-05_local,24,12.0,0.5,62.0,64.3,67.8
WEM-60_1_E1_RE_SEC-05_local,25,12.5,0.5,62.4,70.7,68.9
WEM-60_1_E1_RE_SEC-05_local,26,13.0,0.5,62.0,57.1,56.0
WEM-60_1_E1_RE_SEC-05_local,27,13.5,0.5,61.9,59.4,56.7
WEM-60_1_E1_RE_SEC-05_local,28,14.0,0.5,62.0,64.9,64.7
WEM-60_1_E1_RE_SEC-05_local,29,14.5,0.5,62.0,47.2,41.0
WEM-60_1_E1_RE_SEC-05_local,30,15.0,0.5,61.2,38.7,33.5
