section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
WEM-60_1_E1_RE_SEC-01_local,1,0.5,0.5,97.0,67.0,64.4
WEM-60_1_E1_RE_SEC-01_local,2,1.0,0.5,79.7,61.7,62.6
WEM-60_1_E1_RE_SEC-01_local,3,1.5,0.5,73.5,62.5,62.1
WEM-60_1_E1_RE_SEC-01_local,4,2.0,0.5,70.5,63.6,69.0
WEM-60_1_E1_RE_SEC-01_local,5,2.5,0.5,69.7,58.0,59.4
WEM-60_1_E1_RE_SEC-01_local,6,3.0,0.5,66.5,57.9,56.0
WEM-60_1_E1_RE_SEC-01_local,7,3.5,0.5,66.5,63.2,62.8
WEM-60_1_E1_RE_SEC-01_local,8,4.0,0.5,65.8,53.0,51.9
WEM-60_1_E1_RE_SEC-01_local,9,4.5,0.5,64.8,60.3,62.6
WEM-60_1_E1_RE_SEC-01_local,10,5.0,0.5,64.0,62.0,57.8
WEM-60_1_E1_RE_SEC-01_local,11,5.5,0.5,63.9,58.6,59.0
WEM-60_1_E1_RE_SEC-01_local,12,6.0,0.5,62.9,60.7,58.4
WEM-60_1_E1_RE_SEC-01_local,13,6.5,0.5,63.7,65.8,67.1
WEM-60_1_E1_RE_SEC-01_local,14,7.0,0.5,63.2,55.8,60.3
WEM-60_1_E1_RE_SEC-01_local,15,7.5,0.5,62.8,62.5,62.4
WEM-60_1_E1_RE_SEC-01_local,16,8.0,0.5,62.8,64.1,60.4
WEM-60_1_E1_RE_SEC-01_local,17,8.5,0.5,62.8,59.0,58.4
WEM-60_1_E1_RE_SEC-01_local,18,9.0,0.5,62.5,59.9,60.2
WEM-60_1_E1_RE_SEC-01_local,19,9.5,0.5,62.4,58.1,59.9
WEM-60_1_E1_RE_SEC-01_local,20,10.0,0.5,62.4,60.1,58.9
WEM-60_1_E1_RE_SEC-01_local,21,10.5,0.5,62.3,60.9,54.0
WEM-60_1_E1_RE_SEC-01_local,22,11.0,0.5,62.2,60.5,60.8
WEM-60_1_E1_RE_SEC-01_local,23,11.5,0.5,62.0,57.9,57.9
WEM-60_1_E1_RE_SEC-01_local,24,12.0,0.5,61.8,59.6,54.8
WEM-60_1_E1_RE_SEC-01_local,25,12.5,0.5,61.7,56.0,56.5
WEM-60_1_E1_RE_SEC-01_local,26,13.0,0.5,61.8,65.0,65.6
WEM-60_1_E1_RE_SEC-01_local,27,13.5,0.5,61.7,55.8,56.5
WEM-60_1_E1_RE_SEC-01_local,28,14.0,0.5,61.6,62.0,61.2
WEM-60_1_E1_RE_SEC-01_local,29,14.5,0.5,61.5,56.9,58.0
WEM-60_1_E1_RE_SEC-01_local,30,15.0,0.5,61.3,61.1,61.7
