section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
WEM-60_1_E1_RE_SEC-05_local,1,1.0,0.2,78.8,56.5,53.2
WEM-60_1_E1_RE_SEC-05_local,2,2.0,0.2,70.7,59.8,58.8
WEM-60_1_E1_RE_SEC-05_local,3,3.0,0.2,66.6,67.5,67.2
WEM-60_1_E1_RE_SEC-05_local,4,4.0,0.2,66.2,58.6,58.6
WEM-60_1_E1_RE_SEC-05_local,5,5.0,0.2,62.1,41.2,56.7
WEM-60_1_E1_RE_SEC-05_local,6,6.0,0.2,64.3,63.3,65.2
WEM-60_1_E1_RE_SEC-05_local,7,7.0,0.2,62.7,54.1,53.1
WEM-60_1_E1_RE_SEC-05_local,8,8.0,0.2,62.9,53.8,53.7
WEM-60_1_E1_RE_SEC-05_local,9,9.0,0.2,62.6,53.8,53.1
WEM-60_1_E1_RE_SEC-05_local,10,10.0,0.2,61.8,50.5,51.5
WEM-60_1_E1_RE_SEC-05_local,11,11.0,0.2,61.7,63.3,63.2
WEM-60_1_E1_RE_SEC-05_local,12,12.0,0.2,62.0,64.5,61.7
WEM-60_1_E1_RE_SEC-05_local,13,13.0,0.2,62.0,50.4,48.5
WEM-60_1_E1_RE_SEC-05_local,14,14.0,0.2,62.0,61.8,61.3
WEM-60_1_E1_RE_SEC-05_local,15,15.0,0.2,61.2,31.6,29.6
