section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
WEM-60_1_E1_RE_SEC-03_local,1,0.5,0.5,98.2,55.0,52.4
WEM-60_1_E1_RE_SEC-03_local,2,1.0,0.5,79.9,68.7,69.1
WEM-60_1_E1_RE_SEC-03_local,3,1.5,0.5,71.7,54.1,51.7
WEM-60_1_E1_RE_SEC-03_local,4,2.0,0.5,68.5,61.4,63.6
WEM-60_1_E1_RE_SEC-03_local,5,2.5,0.5,66.0,56.1,53.3
WEM-60_1_E1_RE_SEC-03_local,6,3.0,0.5,65.6,60.8,59.8
WEM-60_1_E1_RE_SEC-03_local,7,3.5,0.5,64.5,63.9,62.8
WEM-60_1_E1_RE_SEC-03_local,8,4.0,0.5,64.4,66.0,65.8
WEM-60_1_E1_RE_SEC-03_local,9,4.5,0.5,64.8,49.5,46.7
WEM-60_1_E1_RE_SEC-03_local,10,5.0,0.5,63.2,72.6,78.1
WEM-60_1_E1_RE_SEC-03_local,11,5.5,0.5,63.6,61.6,60.1
WEM-60_1_E1_RE_SEC-03_local,12,6.0,0.5,64.2,66.0,67.5
WEM-60_1_E1_RE_SEC-03_local,13,6.5,0.5,63.8,59.5,60.9
WEM-60_1_E1_RE_SEC-03_local,14,7.0,0.5,63.4,67.3,67.8
WEM-60_1_E1_RE_SEC-03_local,15,7.5,0.5,63.8,67.0,64.6
WEM-60_1_E1_RE_SEC-03_local,16,8.0,0.5,64.5,53.2,54.2
WEM-60_1_E1_RE_SEC-03_local,17,8.5,0.5,63.0,58.6,166.3
WEM-60_1_E1_RE_SEC-03_local,18,9.0,0.5,62.4,81.8,90.5
WEM-60_1_E1_RE_SEC-03_local,19,9.5,0.5,62.7,45.4,47.6
WEM-60_1_E1_RE_SEC-03_local,20,10.0,0.5,61.9,60.8,61.9
WEM-60_1_E1_RE_SEC-03_local,21,10.5,0.5,62.4,62.4,56.4
WEM-60_1_E1_RE_SEC-03_local,22,11.0,0.5,62.2,65.5,67.2
WEM-60_1_E1_RE_SEC-03_local,23,11.5,0.5,61.7,48.4,44.8
WEM-60_1_E1_RE_SEC-03_local,24,12.0,0.5,61.7,75.9,76.8
WEM-60_1_E1_RE_SEC-03_local,25,12.5,0.5,62.2,44.8,42.0
WEM-60_1_E1_RE_SEC-03_local,26,13.0,0.5,62.1,71.6,78.1
WEM-60_1_E1_RE_SEC-03_local,27,13.5,0.5,62.2,64.6,65.4
WEM-60_1_E1_RE_SEC-03_local,28,14.0,0.5,61.1,61.6,63.1
WEM-60_1_E1_RE_SEC-03_local,29,14.5,0.5,61.8,61.2,57.0
WEM-60_1_E1_RE_SEC-03_local,30,15.0,0.5,61.6,60.5,54.6
