section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
WEM-60_1_E1_RE_SEC-10_local,1,0.5,0.5,104.3,61.7,58.7
WEM-60_1_E1_RE_SEC-10_local,2,1.0,0.5,82.2,61.2,59.0
WEM-60_1_E1_RE_SEC-10_local,3,1.5,0.5,73.1,58.2,53.4
WEM-60_1_E1_RE_SEC-10_local,4,2.0,0.5,71.0,61.7,58.6
WEM-60_1_E1_RE_SEC-10_local,5,2.5,0.5,67.1,55.9,53.7
WEM-60_1_E1_RE_SEC-10_local,6,3.0,0.5,66.1,65.0,62.4
WEM-60_1_E1_RE_SEC-10_local,7,3.5,0.5,65.6,64.1,60.2
WEM-60_1_E1_RE_SEC-10_local,8,4.0,0.5,64.4,62.4,67.2
WEM-60_1_E1_RE_SEC-10_local,9,4.5,0.5,65.2,54.0,49.3
WEM-60_1_E1_RE_SEC-10_local,10,5.0,0.5,63.9,60.9,60.2
WEM-60_1_E1_RE_SEC-10_local,11,5.5,0.5,64.2,58.4,55.5
WEM-60_1_E1_RE_SEC-10_local,12,6.0,0.5,64.9,71.8,71.5
WEM-60_1_E1_RE_SEC-10_local,13,6.5,0.5,64.2,67.2,66.8
WEM-60_1_E1_RE_SEC-10_local,14,7.0,0.5,64.2,49.2,45.3
WEM-60_1_E1_RE_SEC-10_local,15,7.5,0.5,63.8,64.4,61.8
WEM-60_1_E1_RE_SEC-10_local,16,8.0,0.5,63.5,62.6,62.2
WEM-60_1_E1_RE_SEC-10_local,17,8.5,0.5,62.9,45.8,41.4
WEM-60_1_E1_RE_SEC-10_local,18,9.0,0.5,62.7,69.5,70.1
WEM-60_1_E1_RE_SEC-10_local,19,9.5,0.5,63.0,56.7,52.7
WEM-60_1_E1_RE_SEC-10_local,20,10.0,0.5,62.3,54.2,50.7
WEM-60_1_E1_RE_SEC-10_local,21,10.5,0.5,62.7,77.2,68.7
WEM-60_1_E1_RE_SEC-10_local,22,11.0,0.5,62.6,56.5,54.8
WEM-60_1_E1_RE_SEC-10_local,23,11.5,0.5,62.4,62.1,61.2
WEM-60_1_E1_RE_SEC-10_local,24,12.0,0.5,62.5,64.9,64.4
WEM-60_1_E1_RE_SEC-10_local,25,12.5,0.5,62.2,50.9,50.5
WEM-60_1_E1_RE_SEC-10_local,26,13.0,0.5,62.2,69.6,71.8
WEM-60_1_E1_RE_SEC-10_local,27,13.5,0.5,62.4,62.8,64.6
WEM-60_1_E1_RE_SEC-10_local,28,14.0,0.5,62.2,58.1,62.1
WEM-60_1_E1_RE_SEC-10_local,29,14.5,0.5,62.1,52.5,53.7
WEM-60_1_E1_RE_SEC-10_local,30,15.0,0.5,61.5,60.5,56.1
