section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
WEM-60_1_E1_RE_SEC-08_local,1,1.0,1.0,83.6,63.6,64.1
WEM-60_1_E1_RE_SEC-08_local,2,2.0,1.0,70.7,55.6,55.7
WEM-60_1_E1_RE_SEC-08_local,3,3.0,1.0,66.2,66.0,66.7
WEM-60_1_E1_RE_SEC-08_local,4,4.0,1.0,66.2,59.1,57.4
WEM-60_1_E1_RE_SEC-08_local,5,5.0,1.0,63.5,49.3,49.5
WEM-60_1_E1_RE_SEC-08_local,6,6.0,1.0,64.5,78.4,79.6
WEM-60_1_E1_RE_SEC-08_local,7,7.0,1.0,62.8,55.2,49.6
WEM-60_1_E1_RE_SEC-08_local,8,8.0,1.0,62.6,61.7,60.6
WEM-60_1_E1_RE_SEC-08_local,9,9.0,1.0,63.4,64.2,65.0
WEM-60_1_E1_RE_SEC-08_local,10,10.0,1.0,62.4,58.9,55.7
WEM-60_1_E1_RE_SEC-08_local,11,11.0,1.0,62.7,60.1,58.7
WEM-60_1_E1_RE_SEC-08_local,12,12.0,1.0,62.6,58.2,57.4
WEM-60_1_E1_RE_SEC-08_local,13,13.0,1.0,62.2,65.0,64.7
WEM-60_1_E1_RE_SEC-08_local,14,14.0,1.0,61.9,55.4,54.6
