section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
EAP-flake_1_E1_RE_SEC-05_local,1,0.2,0.5,113.9,92.9,91.6
EAP-flake_1_E1_RE_SEC-05_local,2,0.4,0.5,87.2,70.6,64.7
EAP-flake_1_E1_RE_SEC-05_local,3,0.6,0.5,81.8,59.5,57.4
EAP-flake_1_E1_RE_SEC-05_local,4,0.8,0.5,70.6,53.3,52.0
EAP-flake_1_E1_RE_SEC-05_local,5,1.0,0.5,70.5,57.6,60.5
EAP-flake_1_E1_RE_SEC-05_local,6,1.2,0.5,68.8,69.3,67.0
EAP-flake_1_E1_RE_SEC-05_local,7,1.4,0.5,68.8,80.1,79.4
EAP-flake_1_E1_RE_SEC-05_local,8,1.6,0.5,69.8,73.2,69.5
EAP-flake_1_E1_RE_SEC-05_local,9,1.8,0.5,68.8,59.3,49.9
EAP-flake_1_E1_RE_SEC-05_local,10,2.0,0.5,66.6,39.4,42.2
EAP-flake_1_E1_RE_SEC-05_local,11,2.2,0.5,63.2,41.7,35.6
EAP-flake_1_E1_RE_SEC-05_local,12,2.4,0.5,61.7,42.0,45.6
EAP-flake_1_E1_RE_SEC-05_local,13,2.6,0.5,60.2,44.9,41.0
EAP-flake_1_E1_RE_SEC-05_local,14,2.8,0.5,58.8,35.7,36.8
EAP-flake_1_E1_RE_SEC-05_local,15,3.0,0.5,57.0,39.1,39.6
EAP-flake_1_E1_RE_SEC-05_local,16,3.2,0.5,56.5,37.1,35.3
EAP-flake_1_E1_RE_SEC-05_local,17,3.4,0.5,54.0,27.0,27.2
EAP-flake_1_E1_RE_SEC-05_local,18,3.6,0.5,52.8,28.8,26.9
EAP-flake_1_E1_RE_SEC-05_local,19,3.8,0.5,51.3,27.5,30.8
EAP-flake_1_E1_RE_SEC-05_local,20,4.0,0.5,50.2,37.0,36.6
EAP-flake_1_E1_RE_SEC-05_local,21,4.2,0.5,49.8,32.1,36.4
EAP-flake_1_E1_RE_SEC-05_local,22,4.4,0.5,48.7,25.0,21.2
EAP-flake_1_E1_RE_SEC-05_local,23,4.6,0.5,47.3,25.8,25.6
EAP-flake_1_E1_RE_SEC-05_local,24,4.8,0.5,46.9,29.1,31.6
EAP-flake_1_E1_RE_SEC-05_local,25,5.0,0.5,46.0,27.7,27.2
EAP-flake_1_E1_RE_SEC-05_local,26,5.2,0.5,45.1,32.2,31.7
EAP-flake_1_E1_RE_SEC-05_local,27,5.4,0.5,45.0,31.7,33.2
EAP-flake_1_E1_RE_SEC-05_local,28,5.6,0.5,44.2,29.9,26.6
EAP-flake_1_E1_RE_SEC-05_local,29,5.8,0.5,43.6,35.3,39.1
EAP-flake_1_E1_RE_SEC-05_local,30,6.0,0.5,43.9,33.8,33.0
EAP-flake_1_E1_RE_SEC-05_local,31,6.2,0.5,43.0,25.5,22.2
EAP-flake_1_E1_RE_SEC-05_local,32,6.4,0.5,42.4,36.7,34.0
EAP-flake_1_E1_RE_SEC-05_local,33,6.6,0.5,42.4,33.3,36.1
EAP-flake_1_E1_RE_SEC-05_local,34,6.8,0.5,41.9,29.2,29.5
EAP-flake_1_E1_RE_SEC-05_local,35,7.0,0.5,41.6,26.5,25.4
EAP-flake_1_E1_RE_SEC-05_local,36,7.2,0.5,41.0,23.8,24.7
EAP-flake_1_E1_RE_SEC-05_local,37,7.4,0.5,40.6,28.5,28.7
EAP-flake_1_E1_RE_SEC-05_local,38,7.6,0.5,40.4,32.2,28.5
EAP-flake_1_E1_RE_SEC-05_local,39,7.8,0.5,40.2,33.9,37.3
EAP-flake_1_E1_RE_SEC-05_local,40,8.0,0.5,40.1,32.4,30.2
EAP-flake_1_E1_RE_SEC-05_local,41,8.2,0.5,39.7,25.9,156.6
EAP-flake_1_E1_RE_SEC-05_local,42,8.4,0.5,39.4,29.6,29.4
EAP-flake_1_E1_RE_SEC-05_local,43,8.6,0.5,39.1,31.1,32.8
EAP-flake_1_E1_RE_SEC-05_local,44,8.8,0.5,39.0,31.7,29.0
EAP-flake_1_E1_RE_SEC-05_local,45,9.0,0.5,38.6,35.0,34.8
EAP-flake_1_E1_RE_SEC-05_local,46,9.2,0.5,38.8,34.5,39.7
EAP-flake_1_E1_RE_SEC-05_local,47,9.4,0.5,38.6,14.0,174.7
EAP-flake_1_E1_RE_SEC-05_local,48,9.6,0.5,37.7,6.9,8.9
EAP-flake_1_E1_RE_SEC-05_local,49,9.8,0.5,36.9,11.9,11.9
EAP-flake_1_E1_RE_SEC-05_local,50,10.0,0.5,35.8,14.8,15.4
EAP-flake_1_E1_RE_SEC-05_local,51,10.2,0.5,35.0,14.9,13.4
EAP-flake_1_E1_RE_SEC-05_local,52,10.4,0.5,34.0,17.1,19.3
EAP-flake_1_E1_RE_SEC-05_local,53,10.6,0.5,33.0,13.3,13.8
EAP-flake_1_E1_RE_SEC-05_local,54,10.8,0.5,32.2,7.7,9.1
EAP-flake_1_E1_RE_SEC-05_local,55,11.0,0.5,31.4,12.7,11.7
EAP-flake_1_E1_RE_SEC-05_local,56,11.2,0.5,30.7,17.0,18.5
EAP-flake_1_E1_RE_SEC-05_local,57,11.4,0.5,29.7,15.5,16.9
EAP-flake_1_E1_RE_SEC-05_local,58,11.6,0.5,29.1,15.4,12.5
EAP-flake_1_E1_RE_SEC-05_local,59,11.8,0.5,28.2,10.8,12.4
EAP-flake_1_E1_RE_SEC-05_local,60,12.0,0.5,27.7,10.6,7.9
EAP-flake_1_E1_RE_SEC-05_local,61,12.2,0.5,27.0,14.0,15.8
EAP-flake_1_E1_RE_SEC-05_local,62,12.4,0.5,26.3,14.3,13.7
EAP-flake_1_E1_RE_SEC-05_local,63,12.6,0.5,25.7,10.6,10.5
EAP-flake_1_E1_RE_SEC-05_local,64,12.8,0.5,25.2,13.7,12.6
EAP-flake_1_E1_RE_SEC-05_local,65,13.0,0.5,24.4,11.6,14.4
EAP-flake_1_E1_RE_SEC-05_local,66,13.2,0.5,24.0,7.4,3.9
EAP-flake_1_E1_RE_SEC-05_local,67,13.4,0.5,23.5,7.7,8.2
EAP-flake_1_E1_RE_SEC-05_local,68,13.6,0.5,23.0,11.9,13.9
EAP-flake_1_E1_RE_SEC-05_local,69,13.8,0.5,22.3,16.0,12.3
EAP-flake_1_E1_RE_SEC-05_local,70,14.0,0.5,21.9,10.2,13.5
