section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
EAP-flake_1_E1_RE_SEC-02_local,1,0.5,0.5,77.5,57.1,59.5
EAP-flake_1_E1_RE_SEC-02_local,2,1.0,0.5,68.2,62.7,59.2
EAP-flake_1_E1_RE_SEC-02_local,3,1.5,0.5,57.7,27.2,28.5
EAP-flake_1_E1_RE_SEC-02_local,4,2.0,0.5,51.6,34.9,39.2
EAP-flake_1_E1_RE_SEC-02_local,5,2.5,0.5,46.9,31.0,33.0
EAP-flake_1_E1_RE_SEC-02_local,6,3.0,0.5,44.9,29.5,28.8
EAP-flake_1_E1_RE_SEC-02_local,7,3.5,0.5,42.7,29.0,24.2
EAP-flake_1_E1_RE_SEC-02_local,8,4.0,0.5,40.8,30.8,28.5
EAP-flake_1_E1_RE_SEC-02_local,9,4.5,0.5,41.0,34.2,31.0
EAP-flake_1_E1_RE_SEC-02_local,10,5.0,0.5,39.9,42.6,39.5
EAP-flake_1_E1_RE_SEC-02_local,11,5.5,0.5,39.8,22.2,25.1
EAP-flake_1_E1_RE_SEC-02_local,12,6.0,0.5,36.6,20.9,17.2
EAP-flake_1_E1_RE_SEC-02_local,13,6.5,0.5,32.6,8.5,10.3
EAP-flake_1_E1_RE_SEC-02_local,14,7.0,0.5,29.6,12.1,14.7
EAP-flake_1_E1_RE_SEC-02_local,15,7.5,0.5,26.9,13.8,14.4
EAP-flake_1_E1_RE_SEC-02_local,16,8.0,0.5,24.0,14.2,13.8
EAP-flake_1_E1_RE_SEC-02_local,17,8.5,0.5,21.5,20.8,24.5
EAP-flake_1_E1_RE_SEC-02_local,18,9.0,0.5,19.5,19.0,17.9
EAP-flake_1_E1_RE_SEC-02_local,19,9.5,0.5,16.5,56.7,59.6
EAP-flake_1_E1_RE_SEC-02_local,20,10.0,0.5,12.9,74.7,75.5
