section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
EAP-flake_1_E1_RE_SEC-10_local,1,0.5,0.5,70.9,54.6,54.4
EAP-flake_1_E1_RE_SEC-10_local,2,1.0,0.5,60.3,48.9,49.1
EAP-flake_1_E1_RE_SEC-10_local,3,1.5,0.5,55.8,45.4,45.8
EAP-flake_1_E1_RE_SEC-10_local,4,2.0,0.5,53.0,44.1,44.5
EAP-flake_1_E1_RE_SEC-10_local,5,2.5,0.5,50.9,44.0,44.5
EAP-flake_1_E1_RE_SEC-10_local,6,3.0,0.5,49.9,43.1,42.7
EAP-flake_1_E1_RE_SEC-10_local,7,3.5,0.5,48.8,40.9,40.5
EAP-flake_1_E1_RE_SEC-10_local,8,4.0,0.5,47.8,41.9,41.9
EAP-flake_1_E1_RE_SEC-10_local,9,4.5,0.5,47.2,42.7,42.5
EAP-flake_1_E1_RE_SEC-10_local,10,5.0,0.5,46.7,43.6,44.5
EAP-flake_1_E1_RE_SEC-10_local,11,5.5,0.5,46.4,41.6,41.7
EAP-flake_1_E1_RE_SEC-10_local,12,6.0,0.5,45.9,38.7,38.1
EAP-flake_1_E1_RE_SEC-10_local,13,6.5,0.5,45.1,34.6,34.4
EAP-flake_1_E1_RE_SEC-10_local,14,7.0,0.5,44.4,27.1,28.6
EAP-flake_1_E1_RE_SEC-10_local,15,7.5,0.5,42.8,14.0,13.6
EAP-flake_1_E1_RE_SEC-10_local,16,8.0,0.5,40.9,18.0,19.3
EAP-flake_1_E1_RE_SEC-10_local,17,8.5,0.5,39.6,15.4,16.2
EAP-flake_1_E1_RE_SEC-10_local,18,9.0,0.5,37.7,8.9,8.3
EAP-flake_1_E1_RE_SEC-10_local,19,9.5,0.5,35.0,16.8,17.4
EAP-flake_1_E1_RE_SEC-10_local,20,10.0,0.5,32.4,18.2,18.3
EAP-flake_1_E1_RE_SEC-10_local,21,10.5,0.5,30.1,16.6,17.1
EAP-flake_1_E1_RE_SEC-10_local,22,11.0,0.5,27.9,20.8,22.0
EAP-flake_1_E1_RE_SEC-10_local,23,11.5,0.5,25.8,19.5,20.2
EAP-flake_1_E1_RE_SEC-10_local,24,12.0,0.5,23.9,19.3,20.5
EAP-flake_1_E1_RE_SEC-10_local,25,12.5,0.5,22.1,19.7,19.9
EAP-flake_1_E1_RE_SEC-10_local,26,13.0,0.5,20.5,20.4,21.0
EAP-flake_1_E1_RE_SEC-10_local,27,13.5,0.5,19.0,19.2,19.6
EAP-flake_1_E1_RE_SEC-10_local,28,14.0,0.5,17.7,19.2,19.4
EAP-flake_1_E1_RE_SEC-10_local,29,14.5,0.5,16.3,17.9,17.8
EAP-flake_1_E1_RE_SEC-10_local,30,15.0,0.5,15.1,16.8,16.8
