section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
EAP-flake_1_E1_RE_SEC-01_local,1,0.2,0.5,116.6,111.3,107.4
EAP-flake_1_E1_RE_SEC-01_local,2,0.4,0.5,106.0,95.6,98.9
EAP-flake_1_E1_RE_SEC-01_local,3,0.6,0.5,105.4,80.1,79.6
EAP-flake_1_E1_RE_SEC-01_local,4,0.8,0.5,93.0,53.4,55.9
EAP-flake_1_E1_RE_SEC-01_local,5,1.0,0.5,84.6,52.3,50.8
EAP-flake_1_E1_RE_SEC-01_local,6,1.2,0.5,79.3,55.3,54.0
EAP-flake_1_E1_RE_SEC-01_local,7,1.4,0.5,75.2,44.1,51.2
EAP-flake_1_E1_RE_SEC-01_local,8,1.6,0.5,72.0,42.3,39.6
EAP-flake_1_E1_RE_SEC-01_local,9,1.8,0.5,67.3,30.1,37.5
EAP-flake_1_E1_RE_SEC-01_local,10,2.0,0.5,63.7,32.9,31.6
EAP-flake_1_E1_RE_SEC-01_local,11,2.2,0.5,60.8,36.2,40.5
EAP-flake_1_E1_RE_SEC-01_local,12,2.4,0.5,59.4,32.7,31.2
EAP-flake_1_E1_RE_SEC-01_local,13,2.6,0.5,55.3,28.6,32.3
EAP-flake_1_E1_RE_SEC-01_local,14,2.8,0.5,55.3,49.8,45.3
EAP-flake_1_E1_RE_SEC-01_local,15,3.0,0.5,54.4,31.7,39.9
EAP-flake_1_E1_RE_SEC-01_local,16,3.2,0.5,52.7,34.0,32.0
EAP-flake_1_E1_RE_SEC-01_local,17,3.4,0.5,51.9,33.7,33.8
EAP-flake_1_E1_RE_SEC-01_local,18,3.6,0.5,51.0,31.9,38.3
EAP-flake_1_E1_RE_SEC-01_local,19,3.8,0.5,49.9,19.2,27.1
EAP-flake_1_E1_RE_SEC-01_local,20,4.0,0.5,47.9,16.6,9.1
EAP-flake_1_E1_RE_SEC-01_local,21,4.2,0.5,46.0,8.2,11.9
EAP-flake_1_E1_RE_SEC-01_local,22,4.4,0.5,45.1,12.0,11.5
EAP-flake_1_E1_RE_SEC-01_local,23,4.6,0.5,42.8,11.5,10.0
EAP-flake_1_E1_RE_SEC-01_local,24,4.8,0.5,40.3,10.3,17.6
EAP-flake_1_E1_RE_SEC-01_local,25,5.0,0.5,37.7,7.9,10.0
EAP-flake_1_E1_RE_SEC-01_local,26,5.2,0.5,36.0,0.6,0.8
EAP-flake_1_E1_RE_SEC-01_local,27,5.4,0.5,34.7,1.2,0.6
EAP-flake_1_E1_RE_SEC-01_local,28,5.6,0.5,33.6,2.2,6.2
EAP-flake_1_E1_RE_SEC-01_local,29,5.8,0.5,31.7,1.3,6.7
EAP-flake_1_E1_RE_SEC-01_local,30,6.0,0.5,31.3,6.4,10.5
EAP-flake_1_E1_RE_SEC-01_local,31,6.2,0.5,30.4,12.7,14.7
EAP-flake_1_E1_RE_SEC-01_local,32,6.4,0.5,28.0,14.8,7.2
EAP-flake_1_E1_RE_SEC-01_local,33,6.6,0.5,28.0,2.6,4.5
EAP-flake_1_E1_RE_SEC-01_local,34,6.8,0.5,26.2,18.9,22.3
EAP-flake_1_E1_RE_SEC-01_local,35,7.0,0.5,25.0,18.9,17.7
EAP-flake_1_E1_RE_SEC-01_local,36,7.2,0.5,23.6,13.4,11.7
EAP-flake_1_E1_RE_SEC-01_local,37,7.4,0.5,22.8,19.4,17.3
EAP-flake_1_E1_RE_SEC-01_local,38,7.6,0.5,21.6,28.6,26.5
EAP-flake_1_E1_RE_SEC-01_local,39,7.8,0.5,20.3,20.9,25.6
EAP-flake_1_E1_RE_SEC-01_local,40,8.0,0.5,18.9,17.7,10.7
EAP-flake_1_E1_RE_SEC-01_local,41,8.2,0.5,18.4,15.5,17.6
EAP-flake_1_E1_RE_SEC-01_local,42,8.4,0.5,17.1,38.6,42.5
EAP-flake_1_E1_RE_SEC-01_local,43,8.6,0.5,15.4,42.2,39.7
EAP-flake_1_E1_RE_SEC-01_local,44,8.8,0.5,14.3,23.7,24.1
EAP-flake_1_E1_RE_SEC-01_local,45,9.0,0.5,13.7,23.5,20.1
EAP-flake_1_E1_RE_SEC-01_local,46,9.2,0.5,12.7,31.6,32.7
EAP-flake_1_E1_RE_SEC-01_local,47,9.4,0.5,11.6,40.2,43.9
EAP-flake_1_E1_RE_SEC-01_local,48,9.6,0.5,10.2,42.5,43.6
EAP-flake_1_E1_RE_SEC-01_local,49,9.8,0.5,9.2,40.5,38.4
EAP-flake_1_E1_RE_SEC-01_local,50,10.0,0.5,8.1,41.5,45.0
EAP-flake_1_E1_RE_SEC-01_local,51,10.2,0.5,6.9,41.0,41.6
EAP-flake_1_E1_RE_SEC-01_local,52,10.4,0.5,6.0,35.5,33.7
