section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
EAP-flake_1_E1_RE_SEC-01_local,1,1.0,0.2,84.6,43.0,41.0
EAP-flake_1_E1_RE_SEC-01_local,2,2.0,0.2,63.7,26.8,25.7
EAP-flake_1_E1_RE_SEC-01_local,3,3.0,0.2,54.4,58.6,59.1
EAP-flake_1_E1_RE_SEC-01_local,4,4.0,0.2,47.9,16.7,22.9
EAP-flake_1_E1_RE_SEC-01_local,5,5.0,0.2,37.7,1.5,2.2
EAP-flake_1_E1_RE_SEC-01_local,6,6.0,0.2,31.3,22.2,23.3
EAP-flake_1_E1_RE_SEC-01_local,7,7.0,0.2,25.0,13.8,16.0
EAP-flake_1_E1_RE_SEC-01_local,8,8.0,0.2,18.9,10.3,11.1
EAP-flake_1_E1_RE_SEC-01_local,9,9.0,0.2,13.7,14.6,14.0
EAP-flake_1_E1_RE_SEC-01_local,10,10.0,0.2,8.1,48.3,54.8
