section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
EAP-flake_1_E1_RE_SEC-07_local,1,1.0,1.0,43.8,38.1,38.3
EAP-flake_1_E1_RE_SEC-07_local,2,2.0,1.0,40.3,36.7,37.1
EAP-flake_1_E1_RE_SEC-07_local,3,3.0,1.0,38.3,33.5,33.8
EAP-flake_1_E1_RE_SEC-07_local,4,4.0,1.0,36.8,30.3,30.0
EAP-flake_1_E1_RE_SEC-07_local,5,5.0,1.0,35.5,32.8,33.6
EAP-flake_1_E1_RE_SEC-07_local,6,6.0,1.0,35.0,32.0,32.7
EAP-flake_1_E1_RE_SEC-07_local,7,7.0,1.0,34.6,31.1,31.0
EAP-flake_1_E1_RE_SEC-07_local,8,8.0,1.0,34.1,30.8,30.7
EAP-flake_1_E1_RE_SEC-07_local,9,9.0,1.0,33.8,28.0,30.6
EAP-flake_1_E1_RE_SEC-07_local,10,10.0,1.0,31.3,11.9,13.5
EAP-flake_1_E1_RE_SEC-07_local,11,11.0,1.0,27.4,11.7,11.9
EAP-flake_1_E1_RE_SEC-07_local,12,12.0,1.0,24.2,11.2,10.1
EAP-flake_1_E1_RE_SEC-07_local,13,13.0,1.0,21.6,9.6,9.5
EAP-flake_1_E1_RE_SEC-07_local,14,14.0,1.0,19.3,11.7,12.4
