section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
EAP-flake_1_E1_RE_SEC-10_local,1,0.2,0.5,93.2,76.8,95.4
EAP-flake_1_E1_RE_SEC-10_local,2,0.4,0.5,74.5,55.3,57.0
EAP-flake_1_E1_RE_SEC-10_local,3,0.6,0.5,68.1,53.2,52.7
EAP-flake_1_E1_RE_SEC-10_local,4,0.8,0.5,63.0,49.4,50.0
EAP-flake_1_E1_RE_SEC-10_local,5,1.0,0.5,60.3,48.9,49.1
EAP-flake_1_E1_RE_SEC-10_local,6,1.2,0.5,58.4,47.2,47.4
EAP-flake_1_E1_RE_SEC-10_local,7,1.4,0.5,56.5,46.9,46.2
EAP-flake_1_E1_RE_SEC-10_local,8,1.6,0.5,55.2,44.6,44.7
EAP-flake_1_E1_RE_SEC-10_local,9,1.8,0.5,53.7,44.6,43.9
EAP-flake_1_E1_RE_SEC-10_local,10,2.0,0.5,53.0,44.1,44.5
EAP-flake_1_E1_RE_SEC-10_local,11,2.2,0.5,52.0,43.2,42.8
EAP-flake_1_E1_RE_SEC-10_local,12,2.4,0.5,51.2,43.9,43.7
EAP-flake_1_E1_RE_SEC-10_local,13,2.6,0.5,50.8,44.8,45.2
EAP-flake_1_E1_RE_SEC-10_local,14,2.8,0.5,50.3,44.5,44.5
EAP-flake_1_E1_RE_SEC-10_local,15,3.0,0.5,49.9,43.1,42.7
EAP-flake_1_E1_RE_SEC-10_local,16,3.2,0.5,49.3,41.9,41.5
EAP-flake_1_E1_RE_SEC-10_local,17,3.4,0.5,49.0,40.7,41.7
EAP-flake_1_E1_RE_SEC-10_local,18,3.6,0.5,48.5,41.4,40.7
EAP-flake_1_E1_RE_SEC-10_local,19,3.8,0.5,48.1,41.7,42.3
EAP-flake_1_E1_RE_SEC-10_local,20,4.0,0.5,47.8,41.9,41.9
EAP-flake_1_E1_RE_SEC-10_local,21,4.2,0.5,47.5,42.0,41.7
EAP-flake_1_E1_RE_SEC-10_local,22,4.4,0.5,47.2,42.2,42.7
EAP-flake_1_E1_RE_SEC-10_local,23,4.6,0.5,47.0,42.1,42.0
EAP-flake_1_E1_RE_SEC-10_local,24,4.8,0.5,46.8,42.8,42.5
EAP-flake_1_E1_RE_SEC-10_local,25,5.0,0.5,46.7,43.6,44.5
EAP-flake_1_E1_RE_SEC-10_local,26,5.2,0.5,46.6,43.8,44.0
EAP-flake_1_E1_RE_SEC-10_local,27,5.4,0.5,46.5,41.8,41.9
EAP-flake_1_E1_RE_SEC-10_local,28,5.6,0.5,46.3,41.5,41.1
EAP-flake_1_E1_RE_SEC-10_local,29,5.8,0.5,46.1,40.2,40.8
EAP-flake_1_E1_RE_SEC-10_local,30,6.0,0.5,45.9,38.7,38.1
EAP-flake_1_E1_RE_SEC-10_local,31,6.2,0.5,45.7,35.9,35.8
EAP-flake_1_E1_RE_SEC-10_local,32,6.4,0.5,45.3,35.1,34.4
EAP-flake_1_E1_RE_SEC-10_local,33,6.6,0.5,45.0,34.9,34.7
EAP-flake_1_E1_RE_SEC-10_local,34,6.8,0.5,44.6,33.6,34.6
EAP-flake_1_E1_RE_SEC-10_local,35,7.0,0.5,44.4,27.1,28.6
EAP-flake_1_E1_RE_SEC-10_local,36,7.2,0.5,43.8,19.6,17.7
EAP-flake_1_E1_RE_SEC-10_local,37,7.4,0.5,43.1,13.7,13.8
EAP-flake_1_E1_RE_SEC-10_local,38,7.6,0.5,42.2,15.2,13.9
EAP-flake_1_E1_RE_SEC-10_local,39,7.8,0.5,41.5,16.7,17.2
EAP-flake_1_E1_RE_SEC-10_local,40,8.0,0.5,40.9,18.0,19.3
EAP-flake_1_E1_RE_SEC-10_local,41,8.2,0.5,40.4,18.8,18.6
EAP-flake_1_E1_RE_SEC-10_local,42,8.4,0.5,39.9,17.2,17.6
EAP-flake_1_E1_RE_SEC-10_local,43,8.6,0.5,39.3,10.9,11.1
EAP-flake_1_E1_RE_SEC-10_local,44,8.8,0.5,38.6,2.5,0.3
EAP-flake_1_E1_RE_SEC-10_local,45,9.0,0.5,37.7,8.9,8.3
