section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
EAP-flake_1_E1_RE_SEC-01_local,1,1.0,0.5,84.6,52.3,50.8
EAP-flake_1_E1_RE_SEC-01_local,2,2.0,0.5,63.7,32.9,31.6
EAP-flake_1_E1_RE_SEC-01_local,3,3.0,0.5,54.4,31.7,39.9
EAP-flake_1_E1_RE_SEC-01_local,4,4.0,0.5,47.9,16.6,9.1
EAP-flake_1_E1_RE_SEC-01_local,5,5.0,0.5,37.7,7.9,10.0
EAP-flake_1_E1_RE_SEC-01_local,6,6.0,0.5,31.3,6.4,10.5
EAP-flake_1_E1_RE_SEC-01_local,7,7.0,0.5,25.0,18.9,17.7
EAP-flake_1_E1_RE_SEC-01_local,8,8.0,0.5,18.9,17.7,10.7
EAP-flake_1_E1_RE_SEC-01_local,9,9.0,0.5,13.7,23.5,20.1
EAP-flake_1_E1_RE_SEC-01_local,10,10.0,0.5,8.1,41.5,45.0
