section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
EAP-flake_1_E1_RE_SEC-01_local,1,1.0,1.0,84.6,58.5,53.1
EAP-flake_1_E1_RE_SEC-01_local,2,2.0,1.0,63.7,31.3,35.2
EAP-flake_1_E1_RE_SEC-01_local,3,3.0,1.0,54.4,36.4,37.4
EAP-flake_1_E1_RE_SEC-01_local,4,4.0,1.0,47.9,18.0,15.5
EAP-flake_1_E1_RE_SEC-01_local,5,5.0,1.0,37.7,4.9,7.9
EAP-flake_1_E1_RE_SEC-01_local,6,6.0,1.0,31.3,5.2,1.3
EAP-flake_1_E1_RE_SEC-01_local,7,7.0,1.0,25.0,14.5,15.7
EAP-flake_1_E1_RE_SEC-01_local,8,8.0,1.0,18.9,23.8,20.5
EAP-flake_1_E1_RE_SEC-01_local,9,9.0,1.0,13.7,33.0,27.4
EAP-flake_1_E1_RE_SEC-01_local,10,10.0,1.0,8.1,40.1,40.7
