section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
EAP-flake_1_E1_RE_SEC-05_local,1,0.5,0.5,86.1,55.5,62.4
EAP-flake_1_E1_RE_SEC-05_local,2,1.0,0.5,70.5,57.6,60.5
EAP-flake_1_E1_RE_SEC-05_local,3,1.5,0.5,69.9,78.4,86.7
EAP-flake_1_E1_RE_SEC-05_local,4,2.0,0.5,66.6,39.4,42.2
EAP-flake_1_E1_RE_SEC-05_local,5,2.5,0.5,61.2,43.1,44.6
EAP-flake_1_E1_RE_SEC-05_local,6,3.0,0.5,57.0,39.1,39.6
EAP-flake_1_E1_RE_SEC-05_local,7,3.5,0.5,53.9,25.3,26.8
EAP-flake_1_E1_RE_SEC-05_local,8,4.0,0.5,50.2,37.0,36.6
EAP-flake_1_E1_RE_SEC-05_local,9,4.5,0.5,48.2,23.8,23.1
EAP-flake_1_E1_RE_SEC-05_local,10,5.0,0.5,46.0,27.7,27.2
EAP-flake_1_E1_RE_SEC-05_local,11,5.5,0.5,44.6,30.9,31.6
EAP-flake_1_E1_RE_SEC-05_local,12,6.0,0.5,43.9,33.8,33.0
EAP-flake_1_E1_RE_SEC-05_local,13,6.5,0.5,42.4,34.4,37.3
EAP-flake_1_E1_RE_SEC-05_local,14,7.0,0.5,41.6,26.5,25.4
EAP-flake_1_E1_RE_SEC-05_local,15,7.5,0.5,40.6,24.9,26.5
EAP-flake_1_E1_RE_SEC-05_local,16,8.0,0.5,40.1,32.4,30.2
EAP-flake_1_E1_RE_SEC-05_local,17,8.5,0.5,39.2,31.1,32.3
EAP-flake_1_E1_RE_SEC-05_local,18,9.0,0.5,38.6,35.0,34.8
EAP-flake_1_E1_RE_SEC-05_local,19,9.5,0.5,38.1,2.9,6.2
EAP-flake_1_E1_RE_SEC-05_local,20,10.0,0.5,35.8,14.8,15.4
EAP-flake_1_E1_RE_SEC-05_local,21,10.5,0.5,33.5,15.3,16.7
EAP-flake_1_E1_RE_SEC-05_local,22,11.0,0.5,31.4,12.7,11.7
EAP-flake_1_E1_RE_SEC-05_local,23,11.5,0.5,29.3,15.6,11.2
EAP-flake_1_E1_RE_SEC-05_local,24,12.0,0.5,27.7,10.6,7.9
EAP-flake_1_E1_RE_SEC-05_local,25,12.5,0.5,26.0,12.6,13.4
EAP-flake_1_E1_RE_SEC-05_local,26,13.0,0.5,24.4,11.6,14.4
EAP-flake_1_E1_RE_SEC-05_local,27,13.5,0.5,23.3,11.0,15.3
EAP-flake_1_E1_RE_SEC-05_local,28,14.0,0.5,21.9,10.2,13.5
EAP-flake_1_E1_RE_SEC-05_local,29,14.5,0.5,20.7,8.9,9.7
EAP-flake_1_E1_RE_SEC-05_local,30,15.0,0.5,19.7,8.7,7.0
